Instance_number,DATE,TIME,Road_type,ENVIRONMENT,LIGHT,SURFACE_CONDITION,TRAFFIC_CONTROL,COLLISION_CLASSIFICATION,IMPACT_TYPE,Location,NO_OF_PEDESTRIANS,Cluster
50,Weekday,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','02 - Stop sign','P.D. only','06 - SMV unattended vehicle',Ottawa_west,0,cluster5
61,Weekday,Morning,Road,'01 - Clear','07 - Dark','02 - Wet','01 - Traffic signal',Injury,'07 - SMV other',mid_town,1,cluster5
73,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','05 - Turning movement',mid_town,0,cluster5
76,Weekends,Night,Road,'01 - Clear','01 - Daylight','03 - Loose snow','01 - Traffic signal','P.D. only','05 - Turning movement',downtown,0,cluster5
77,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',Ottawa_east,0,cluster5
78,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','04 - Sideswipe',mid_town,0,cluster5
81,Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',Ottawa_south,0,cluster5
84,Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','05 - Turning movement',Ottawa_west,0,cluster5
85,Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal',Injury,'02 - Angle',downtown,0,cluster5
103,Weekday,Night,Road,'01 - Clear','05 - Dusk','03 - Loose snow','01 - Traffic signal','P.D. only','04 - Sideswipe',downtown,0,cluster5
105,Weekday,Night,Road,'01 - Clear','05 - Dusk','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',Ottawa_east,0,cluster5
110,Weekday,Night,Road,'01 - Clear','05 - Dusk','04 - Slush','01 - Traffic signal','P.D. only','04 - Sideswipe',downtown,0,cluster5
149,Weekends,Night,Road,'02 - Rain','05 - Dusk','02 - Wet','01 - Traffic signal','P.D. only','05 - Turning movement',Ottawa_east,0,cluster5
154,Weekday,Noon,Road,'01 - Clear','01 - Daylight','02 - Wet','02 - Stop sign','P.D. only','02 - Angle',Ottawa_west,0,cluster5
155,Weekday,Noon,Road,'04 - Freezing Rain','01 - Daylight','02 - Wet','02 - Stop sign','P.D. only','02 - Angle',Ottawa_south,0,cluster5
158,Weekends,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','04 - Sideswipe',Ottawa_west,0,cluster5
162,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster5
167,Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',downtown,0,cluster5
170,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',Injury,'07 - SMV other',downtown,1,cluster5
217,Weekday,Noon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',Injury,'07 - SMV other',downtown,1,cluster5
219,Weekday,Noon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','99 - Other',Ottawa_west,0,cluster5
232,Weekday,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal',Injury,'07 - SMV other',mid_town,1,cluster5
242,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',Injury,'07 - SMV other',downtown,1,cluster5
254,Weekday,Night,Road,'01 - Clear','01 - Daylight','99 - Other','01 - Traffic signal','P.D. only','04 - Sideswipe',downtown,0,cluster5
256,Weekday,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster5
262,Weekday,Night,Road,'01 - Clear','07 - Dark','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster5
271,Weekday,Noon,Road,'01 - Clear','03 - Dawn','02 - Wet','02 - Stop sign','P.D. only','02 - Angle',Ottawa_south,0,cluster5
273,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','05 - Turning movement',Ottawa_west,0,cluster5
274,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',mid_town,0,cluster5
275,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',mid_town,0,cluster5
298,Weekday,Night,highway,'01 - Clear','01 - Daylight','06 - Ice','01 - Traffic signal','P.D. only','05 - Turning movement',downtown,0,cluster5
302,Weekday,Night,Road,'01 - Clear','01 - Daylight','06 - Ice','01 - Traffic signal',Injury,'02 - Angle',mid_town,0,cluster5
303,Weekday,Night,Road,'01 - Clear','05 - Dusk','02 - Wet','10 - No control',Injury,'07 - SMV other',mid_town,0,cluster5
307,Weekday,Night,Road,'03 - Snow','05 - Dusk','02 - Wet','01 - Traffic signal',Injury,'05 - Turning movement',mid_town,0,cluster5
314,Weekday,Night,Road,'01 - Clear','07 - Dark','02 - Wet','01 - Traffic signal',Injury,'02 - Angle',downtown,0,cluster5
315,Weekday,Night,Road,'01 - Clear','07 - Dark','02 - Wet','01 - Traffic signal','P.D. only','99 - Other',downtown,0,cluster5
322,Weekday,Noon,highway,'01 - Clear','01 - Daylight','02 - Wet','10 - No control','P.D. only','07 - SMV other',Ottawa_east,0,cluster5
328,Weekday,Noon,highway,'01 - Clear','03 - Dawn','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',Ottawa_west,0,cluster5
329,Weekday,Noon,highway,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster5
330,Weekday,Afternoon,Road,'03 - Snow','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster5
344,Weekday,Night,Road,'03 - Snow','01 - Daylight','03 - Loose snow','01 - Traffic signal','P.D. only','05 - Turning movement',downtown,0,cluster5
354,Weekday,Night,Road,'03 - Snow','07 - Dark','02 - Wet','01 - Traffic signal',Injury,'02 - Angle',downtown,0,cluster5
375,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',Injury,'07 - SMV other',downtown,1,cluster5
404,Weekday,Noon,Road,'01 - Clear','01 - Daylight','06 - Ice','01 - Traffic signal','P.D. only','07 - SMV other',Ottawa_west,0,cluster5
408,Weekday,Noon,Road,'01 - Clear','01 - Daylight','06 - Ice','01 - Traffic signal','P.D. only','07 - SMV other',mid_town,0,cluster5
415,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','06 - Ice','02 - Stop sign','P.D. only','07 - SMV other',Ottawa_west,0,cluster5
453,Weekday,Night,Road,'01 - Clear','05 - Dusk','04 - Slush','01 - Traffic signal','P.D. only','01 - Approaching',downtown,0,cluster5
469,Weekday,Night,Road,'01 - Clear','05 - Dusk','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster5
481,Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','05 - Turning movement',downtown,0,cluster5
485,Weekday,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',downtown,0,cluster5
486,Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','02 - Stop sign',Injury,'07 - SMV other',downtown,1,cluster5
497,Weekday,Early_Morning,Road,'05 - Drifting Snow','07 - Dark','02 - Wet','01 - Traffic signal',Injury,'07 - SMV other',mid_town,0,cluster5
503,Weekday,Night,Road,'01 - Clear','05 - Dusk','02 - Wet','02 - Stop sign','P.D. only','02 - Angle',mid_town,0,cluster5
508,Weekday,Night,Road,'01 - Clear','05 - Dusk','02 - Wet','01 - Traffic signal',Injury,'07 - SMV other',Ottawa_east,1,cluster5
510,Weekday,Night,Road,'01 - Clear','05 - Dusk','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster5
511,Weekday,Night,Road,'01 - Clear','07 - Dark','02 - Wet','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster5
518,Weekday,Night,Road,'01 - Clear','07 - Dark','02 - Wet','02 - Stop sign',Injury,'02 - Angle',Ottawa_south,0,cluster5
526,Weekday,Noon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','06 - SMV unattended vehicle',downtown,0,cluster5
528,Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',downtown,0,cluster5
529,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',Ottawa_west,0,cluster5
535,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal',Injury,'07 - SMV other',downtown,1,cluster5
544,Weekday,Night,Road,'01 - Clear','05 - Dusk','02 - Wet','02 - Stop sign','P.D. only','02 - Angle',downtown,0,cluster5
546,Weekday,Night,Road,'01 - Clear','05 - Dusk','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster5
556,Weekday,Morning,Road,'01 - Clear','07 - Dark','02 - Wet','10 - No control','P.D. only','07 - SMV other',Ottawa_south,0,cluster5
558,Weekday,Night,Road,'01 - Clear','05 - Dusk','02 - Wet','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster5
565,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',Ottawa_west,0,cluster5
567,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',Ottawa_west,0,cluster5
571,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster5
572,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','02 - Stop sign','P.D. only','05 - Turning movement',downtown,0,cluster5
573,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','06 - Ice','01 - Traffic signal','P.D. only','02 - Angle',downtown,0,cluster5
575,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','02 - Stop sign','P.D. only','02 - Angle',downtown,0,cluster5
582,Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','05 - Turning movement',downtown,0,cluster5
592,Weekday,Night,Road,'01 - Clear','05 - Dusk','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster5
597,Weekday,Noon,Road,'02 - Rain','07 - Dark','02 - Wet','01 - Traffic signal',Injury,'07 - SMV other',downtown,1,cluster5
600,Weekday,Noon,Road,'01 - Clear','03 - Dawn','02 - Wet','01 - Traffic signal',Injury,'07 - SMV other',downtown,1,cluster5
603,Weekday,Afternoon,highway,'01 - Clear','01 - Daylight','02 - Wet','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster5
620,Weekday,Night,Road,'03 - Snow','01 - Daylight','02 - Wet','02 - Stop sign','P.D. only','02 - Angle',downtown,0,cluster5
626,Weekday,Night,Road,'01 - Clear','05 - Dusk','02 - Wet','01 - Traffic signal','P.D. only','04 - Sideswipe',downtown,0,cluster5
646,Weekends,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','04 - Sideswipe',mid_town,0,cluster5
680,Weekday,Noon,Road,'01 - Clear','03 - Dawn','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster5
687,Weekday,Noon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','05 - Turning movement',Ottawa_west,0,cluster5
701,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','06 - Ice','01 - Traffic signal','P.D. only','02 - Angle',downtown,0,cluster5
703,Weekday,Afternoon,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster5
737,Weekday,Noon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal',Injury,'07 - SMV other',downtown,1,cluster5
738,Weekday,Noon,Road,'01 - Clear','01 - Daylight','00 - Unknown','01 - Traffic signal',Injury,'07 - SMV other',mid_town,1,cluster5
759,Weekday,Night,highway,'01 - Clear','05 - Dusk','02 - Wet','01 - Traffic signal','P.D. only','04 - Sideswipe',downtown,0,cluster5
766,Weekday,Night,Road,'01 - Clear','05 - Dusk','02 - Wet','01 - Traffic signal','P.D. only','04 - Sideswipe',mid_town,0,cluster5
768,Weekday,Night,Road,'01 - Clear','05 - Dusk','02 - Wet','01 - Traffic signal',Injury,'05 - Turning movement',Ottawa_west,0,cluster5
769,Weekday,Night,Road,'01 - Clear','05 - Dusk','02 - Wet','02 - Stop sign','P.D. only','02 - Angle',Ottawa_south,0,cluster5
775,Weekday,Night,Road,'03 - Snow','07 - Dark','02 - Wet','02 - Stop sign','P.D. only','07 - SMV other',Ottawa_west,0,cluster5
780,Weekday,Night,Road,'01 - Clear','07 - Dark','02 - Wet','02 - Stop sign','P.D. only','02 - Angle',downtown,0,cluster5
802,Weekday,Evening,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',downtown,0,cluster5
804,Weekday,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','02 - Stop sign',Injury,'07 - SMV other',Ottawa_east,2,cluster5
806,Weekday,Night,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','05 - Turning movement',mid_town,0,cluster5
809,Weekday,Night,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster5
813,Weekday,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','10 - No control','P.D. only','07 - SMV other',mid_town,0,cluster5
814,Weekday,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',downtown,0,cluster5
820,Weekday,Night,Road,'02 - Rain','05 - Dusk','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster5
822,Weekday,Night,Road,'01 - Clear','07 - Dark','02 - Wet','10 - No control',Injury,'07 - SMV other',downtown,1,cluster5
825,Weekday,Night,Road,'02 - Rain','07 - Dark','02 - Wet','02 - Stop sign',Injury,'02 - Angle',Ottawa_south,0,cluster5
856,Weekends,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal',Injury,'07 - SMV other',downtown,1,cluster5
888,Weekends,Night,Road,'01 - Clear','01 - Daylight','04 - Slush','01 - Traffic signal','P.D. only','02 - Angle',downtown,0,cluster5
889,Weekends,Night,Road,'01 - Clear','01 - Daylight','03 - Loose snow','01 - Traffic signal','P.D. only','05 - Turning movement',Ottawa_east,0,cluster5
892,Weekends,Night,Road,'01 - Clear','01 - Daylight','04 - Slush','01 - Traffic signal',Injury,'99 - Other',mid_town,0,cluster5
896,Weekends,Night,Road,'02 - Rain','07 - Dark','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',mid_town,0,cluster5
933,Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal',Injury,'07 - SMV other',downtown,1,cluster5
947,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',Injury,'07 - SMV other',mid_town,1,cluster5
961,Weekday,Night,Road,'01 - Clear','05 - Dusk','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',Ottawa_south,0,cluster5
980,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',Injury,'07 - SMV other',downtown,1,cluster5
1031,Weekday,Noon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal',Injury,'03 - Rear end',downtown,0,cluster5
1048,Weekday,Noon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster5
1053,Weekday,Noon,Road,'01 - Clear','01 - Daylight','02 - Wet','02 - Stop sign','P.D. only','02 - Angle',downtown,0,cluster5
1056,Weekday,Evening,Road,'01 - Clear','01 - Daylight','06 - Ice','01 - Traffic signal',Injury,'02 - Angle',downtown,0,cluster5
1072,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',Injury,'07 - SMV other',downtown,1,cluster5
1073,Weekday,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','05 - Turning movement',mid_town,0,cluster5
1117,Weekday,Night,Road,'04 - Freezing Rain','01 - Daylight','02 - Wet','10 - No control',Injury,'07 - SMV other',downtown,1,cluster5
1142,Weekday,Night,Road,'01 - Clear','05 - Dusk','02 - Wet','01 - Traffic signal',Injury,'05 - Turning movement',mid_town,0,cluster5
1146,Weekday,Noon,Road,'01 - Clear','01 - Daylight','02 - Wet','10 - No control',Injury,'07 - SMV other',downtown,0,cluster5
1149,Weekday,Night,Road,'02 - Rain','05 - Dusk','02 - Wet','10 - No control',Injury,'07 - SMV other',Ottawa_west,0,cluster5
1160,Weekday,Night,Road,'03 - Snow','01 - Daylight','03 - Loose snow','01 - Traffic signal','P.D. only','04 - Sideswipe',downtown,0,cluster5
1164,Weekends,Night,Road,'01 - Clear','01 - Daylight','03 - Loose snow','01 - Traffic signal',Injury,'02 - Angle',downtown,0,cluster5
1167,Weekday,Night,Road,'01 - Clear','05 - Dusk','02 - Wet','01 - Traffic signal','P.D. only','05 - Turning movement',downtown,0,cluster5
1182,Weekday,Noon,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','04 - Sideswipe',Ottawa_east,0,cluster5
1183,Weekday,Noon,Road,'01 - Clear','01 - Daylight','02 - Wet','02 - Stop sign',Injury,'07 - SMV other',mid_town,0,cluster5
1184,Weekday,Noon,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal',Injury,'07 - SMV other',mid_town,1,cluster5
1187,Weekday,Night,Road,'02 - Rain','07 - Dark','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',Ottawa_west,0,cluster5
1198,Weekday,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','02 - Stop sign','P.D. only','02 - Angle',Ottawa_south,0,cluster5
1208,Weekday,Night,Road,'01 - Clear','05 - Dusk','06 - Ice','01 - Traffic signal','P.D. only','07 - SMV other',Ottawa_west,0,cluster5
1238,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',Injury,'07 - SMV other',downtown,1,cluster5
1244,Weekday,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster5
1301,Weekday,Night,Road,'03 - Snow','01 - Daylight','03 - Loose snow','01 - Traffic signal','P.D. only','02 - Angle',downtown,0,cluster5
1319,Weekday,Night,Road,'03 - Snow','01 - Daylight','03 - Loose snow','01 - Traffic signal','P.D. only','04 - Sideswipe',downtown,0,cluster5
1330,Weekday,Night,Road,'03 - Snow','05 - Dusk','03 - Loose snow','01 - Traffic signal','P.D. only','02 - Angle',downtown,0,cluster5
1334,Weekday,Night,Road,'06 - Strong wind','05 - Dusk','05 - Packed snow','01 - Traffic signal','P.D. only','02 - Angle',downtown,0,cluster5
1395,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal',Injury,'07 - SMV other',downtown,1,cluster5
1408,Weekends,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',downtown,0,cluster5
1413,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','05 - Turning movement',downtown,0,cluster5
1482,Weekday,Evening,Road,'03 - Snow','01 - Daylight','02 - Wet','01 - Traffic signal',Injury,'07 - SMV other',downtown,1,cluster5
1536,Weekday,Night,Road,'01 - Clear','01 - Daylight','06 - Ice','11 - Roundabout','P.D. only','07 - SMV other',Ottawa_east,0,cluster5
1540,Weekday,Night,Road,'01 - Clear','01 - Daylight','06 - Ice','01 - Traffic signal','P.D. only','07 - SMV other',Ottawa_west,0,cluster5
1546,Weekends,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','02 - Stop sign',Injury,'07 - SMV other',downtown,1,cluster5
1552,Weekday,Early_Morning,Road,'01 - Clear','07 - Dark','02 - Wet','10 - No control','P.D. only','07 - SMV other',downtown,0,cluster5
1554,Weekday,Noon,Road,'01 - Clear','03 - Dawn','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster5
1561,Weekday,Night,Road,'01 - Clear','07 - Dark','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster5
1595,Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',Injury,'07 - SMV other',downtown,1,cluster5
1601,Weekends,Night,Road,'01 - Clear','07 - Dark','02 - Wet','01 - Traffic signal','P.D. only','04 - Sideswipe',downtown,0,cluster5
1621,Weekday,Night,Road,'03 - Snow','01 - Daylight','05 - Packed snow','01 - Traffic signal','P.D. only','99 - Other',downtown,0,cluster5
1656,Weekday,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster5
1724,Weekends,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',downtown,0,cluster5
1739,Weekday,Afternoon,Road,'03 - Snow','01 - Daylight','04 - Slush','01 - Traffic signal','P.D. only','02 - Angle',downtown,0,cluster5
1740,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','06 - SMV unattended vehicle',downtown,0,cluster5
1761,Weekday,Night,Road,'01 - Clear','01 - Daylight','04 - Slush','01 - Traffic signal','P.D. only','99 - Other',downtown,0,cluster5
1762,Weekday,Night,Road,'01 - Clear','07 - Dark','02 - Wet','10 - No control','P.D. only','07 - SMV other',Ottawa_east,0,cluster5
1777,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','04 - Sideswipe',mid_town,0,cluster5
1829,Weekday,Noon,Road,'03 - Snow','01 - Daylight','06 - Ice','01 - Traffic signal',Injury,'02 - Angle',downtown,0,cluster5
1838,Weekday,Afternoon,Road,'05 - Drifting Snow','01 - Daylight','05 - Packed snow','01 - Traffic signal',Injury,'07 - SMV other',downtown,0,cluster5
1843,Weekday,Afternoon,Road,'03 - Snow','01 - Daylight','05 - Packed snow','01 - Traffic signal','P.D. only','02 - Angle',downtown,0,cluster5
1867,Weekends,Night,Road,'01 - Clear','01 - Daylight','03 - Loose snow','01 - Traffic signal','P.D. only','05 - Turning movement',downtown,0,cluster5
1882,Weekday,Noon,Road,'01 - Clear','03 - Dawn','02 - Wet','01 - Traffic signal',Injury,'03 - Rear end',Ottawa_east,0,cluster5
1883,Weekday,Noon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','04 - Sideswipe',Ottawa_east,0,cluster5
1949,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',mid_town,0,cluster5
1950,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',downtown,0,cluster5
1953,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','06 - Ice','01 - Traffic signal','P.D. only','04 - Sideswipe',downtown,0,cluster5
1956,Weekday,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','10 - No control','P.D. only','07 - SMV other',downtown,0,cluster5
1962,Weekday,Night,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal',Injury,'03 - Rear end',downtown,0,cluster5
1965,Weekday,Night,Road,'02 - Rain','05 - Dusk','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster5
1980,Weekday,Noon,Road,'01 - Clear','01 - Daylight','02 - Wet','02 - Stop sign','P.D. only','02 - Angle',downtown,0,cluster5
1982,Weekday,Noon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','05 - Turning movement',downtown,0,cluster5
2000,Weekday,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster5
2011,Weekday,Night,Road,'01 - Clear','07 - Dark','02 - Wet','01 - Traffic signal',Injury,'03 - Rear end',downtown,0,cluster5
2025,Weekends,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','07 - SMV other',downtown,0,cluster5
2110,Weekday,Night,Road,'02 - Rain','01 - Daylight','02 - Wet','02 - Stop sign','P.D. only','02 - Angle',downtown,0,cluster5
2113,Weekday,Night,Road,'03 - Snow','01 - Daylight','03 - Loose snow','01 - Traffic signal','P.D. only','05 - Turning movement',downtown,0,cluster5
2116,Weekends,Night,Road,'03 - Snow','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','04 - Sideswipe',downtown,0,cluster5
2125,Weekday,Afternoon,Road,'05 - Drifting Snow','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',mid_town,0,cluster5
2129,Weekday,Night,Road,'01 - Clear','05 - Dusk','03 - Loose snow','01 - Traffic signal','P.D. only','02 - Angle',mid_town,0,cluster5
2137,Weekday,Noon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal',Injury,'03 - Rear end',Ottawa_west,0,cluster5
2147,Weekday,Evening,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','05 - Turning movement',downtown,0,cluster5
2148,Weekday,Night,Road,'03 - Snow','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster5
2151,Weekday,Night,Road,'03 - Snow','01 - Daylight','03 - Loose snow','01 - Traffic signal','P.D. only','02 - Angle',downtown,0,cluster5
2155,Weekday,Night,Road,'02 - Rain','05 - Dusk','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',downtown,0,cluster5
2158,Weekday,Night,Road,'03 - Snow','07 - Dark','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster5
2172,Weekday,Noon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',Ottawa_west,0,cluster5
2176,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','02 - Stop sign',Injury,'02 - Angle',downtown,0,cluster5
2182,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal',Injury,'02 - Angle',downtown,0,cluster5
2183,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','07 - SMV other',mid_town,0,cluster5
2204,Weekday,Night,Road,'03 - Snow','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',downtown,0,cluster5
2207,Weekday,Night,Road,'03 - Snow','01 - Daylight','02 - Wet','02 - Stop sign',Injury,'02 - Angle',downtown,0,cluster5
2210,Weekday,Night,Road,'01 - Clear','05 - Dusk','02 - Wet','01 - Traffic signal',Injury,'05 - Turning movement',Ottawa_south,0,cluster5
2213,Weekday,Night,Road,'01 - Clear','05 - Dusk','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',Ottawa_west,0,cluster5
